strain,sex,animal_id,WBC,RBC,mHGB,HCT,MCV,MCH,MCHC,CHCM,RDW,HDW,NEUT,LYM,MONO,EOS,LUC,BASO,Retic,cHGB,PLT,MPV,Fib,PT,PTT
C57BL/6J,m,0664M06,9.92,9.41,14.4,47.1,50.1,15.3,30.6,32.2,17.4,2.56,16.9,74.1,1.5,2.1,1.9,3.5,,15.2,968,6.8,277,10.1,20
C57BL/6J,m,0664M07,7.66,9.03,13.9,44.8,49.6,15.4,31,32.3,15.9,2.28,,53.9,1.7,1.6,2.9,2,,14.5,1400,6.3,240,10,21.3
C57BL/6J,m,0664M08,10.1,8.53,13.4,42.8,50.2,15.7,31.2,32,17.3,2.73,,46,1.5,1.2,2.8,2.8,,13.7,1610,7,262,10,20.6
C57BL/6J,m,0664M09,7.16,9.57,15.2,48.2,50.4,15.8,31.4,31.9,17.2,2.32,24.7,67.7,1.9,1.9,1.1,2.6,,15.4,1300,8.8,155,11,21.3
C57BL/6J,m,0664M10,7.95,9.6,14.8,47.3,49.3,15.4,31.2,32.3,15.7,2.35,11,82.6,1.3,2.3,1.2,1.5,,15.3,500,6.6,244,10.5,21.8
C57BL/6J,m,0664M20,,,,,,,,,,,,,,,,,,,,,225,10.7,22
C57BLKS/J,f,0662F01,13.2,9.73,14.6,42.9,44.1,15,34.1,34.8,14.9,2.31,5.7,86.8,1.2,2.1,0.8,3.5,5.5,14.9,1310,5.7,218,10.9,23.1
C57BLKS/J,f,0662F02,8.41,9.44,13.9,41.4,43.9,14.7,33.6,35.2,14.8,2.42,7.5,88,1.4,2.4,0.7,5.3,4.7,14.6,1500,5.7,212,10.6,21.4
C57BLKS/J,f,0662F03,12,9.91,14.8,46.6,47,15,31.8,33.1,16.7,2.57,5.9,87.4,1.9,2,0.8,2,5.5,15.4,1470,5.8,209,10.6,20.6
C57BLKS/J,f,0662F04,12.4,9.98,14.8,43.4,43.5,14.8,34,34.9,14.9,2.34,8.9,86.9,1.7,1.9,0.6,4.7,4.6,15.2,821,6,212,11.4,21.8
C57BLKS/J,f,0662F05,13.2,9.96,14.9,45.8,46,14.9,32.4,34,16.5,2.6,5.5,85.7,1.6,2.6,0.8,3.8,8.1,15.6,1170,5.8,211,10.2,21.7
C57BLKS/J,f,0662F06,13.1,9.58,14.6,45.8,47.8,15.2,31.8,33.1,17.4,2.88,7.6,83.2,2,2.6,0.8,3.8,10,15.2,1140,6,223,10.5,22.9
C57BLKS/J,f,0662F07,14.5,8.4,12.5,38.1,45.4,14.9,32.7,34.4,18.6,3.29,7.5,84.8,1.7,5,1,6,9,13.1,1380,6.4,140,10.6,26.1
C57BLKS/J,f,0662F08,12.9,9.54,14.3,43.6,45.7,15,32.8,34.1,17.9,3.01,5.8,84.7,1.8,2,1,4.8,7.3,14.9,1480,5.8,105,,
C57BLKS/J,f,0662F09,13.5,9.51,14.2,43,45.2,15,33.1,34.1,16,2.82,10.1,80.1,2.7,2,1.7,3.5,8.7,14.7,1490,5.8,192,9.88,21.4
C57BLKS/J,f,0662F10,13,8.78,12.6,38.8,44.2,14.4,32.6,34.8,16.5,3.23,11.3,83.1,2.3,2.4,0.9,,8.4,13.5,911,6.4,170,9.92,21.6
C57BLKS/J,f,0662F11,,,,,,,,,,,,,,,,,,,,,261,9.1,20.2
C57BLKS/J,f,0662F12,,,,,,,,,,,,,,,,,,,,,224,9.31,20.7
C57BLKS/J,m,0662M01,11,8.96,13.7,40.9,45.7,15.2,33.3,34.1,15.4,2.4,11,84.8,1,2.2,1,,6.7,13.9,1500,5.8,258,9.86,22.4
C57BLKS/J,m,0662M02,11.4,9.94,14.7,45.8,46.1,14.8,32.1,33.3,14.9,2.12,12.4,78.7,2.1,2.7,1.4,2.7,5.9,15.2,1480,6.3,228,10.6,24.5
C57BLKS/J,m,0662M03,10.5,9.71,14.4,44.3,45.6,14.8,32.5,34,15.1,2.2,10.4,82.4,1.5,1.8,1,2.9,6.8,15,1400,6.1,273,10.1,20.3
C57BLKS/J,m,0662M04,13.8,10.3,14.3,46.4,44.8,13.9,30.9,31.9,15.8,2.2,11.5,78.6,1.9,3,1.1,4,5.7,14.8,1080,6.9,253,10.9,21.1
C57BLKS/J,m,0662M05,10.9,9,13.7,41.4,46,15.2,33.1,33.8,14.8,2.3,10.7,82.6,0.8,2.1,0.9,2.9,6.2,14,1520,6,289,10.4,22.7
C57BLKS/J,m,0662M06,,,,,,,,,,,,,,,,,,,,,192,9.72,22.7
C57BLKS/J,m,0662M07,11,8.19,13.4,37.5,45.8,16.4,35.8,31.7,17.5,2.61,5.2,88.7,1.1,4.2,0.5,0.3,10.1,11.9,1490,12.8,227,10.1,22.2
C57BLKS/J,m,0662M08,10.2,8.19,13.1,38,46.4,16,34.5,31.5,18.2,2.97,7.6,85.8,1.5,3.4,0.6,1.2,11.7,12,1650,12.6,223,9.92,21.3
C57BLKS/J,m,0662M09,10.2,7.62,13.2,35.9,47.1,17.3,36.6,31.1,16.5,2.52,5.3,89,1.2,3.4,0.7,0.5,11.1,11.2,1570,16.3,221,9.79,21
C57BLKS/J,m,0662M10,8.12,8.03,13.5,37,46.1,16.9,36.6,31.4,15.9,2.44,4.8,88.9,1.3,3.7,0.7,0.6,8.8,11.6,1720,14.6,244,9.89,21.8
C57BLKS/J,m,0662M12,,,,,,,,,,,,,,,,,,,,,245,10,21.3
C57BLKS/J,m,0662M13,,,,,,,,,,,,,,,,,,,,,205,9.86,20.6
C57BLKS/J,m,0662M14,,,,,,,,,,,,,,,,,,,,,251,10.2,21.3
C57BLKS/J,m,0662M15,,,,,,,,,,,,,,,,,,,,,255,9.89,21.1
C57BLKS/J,m,0662M16,11.2,10.4,15.8,43.8,42.2,15.2,36,33.9,12.3,2.26,9.1,85.2,1.8,2.3,0.8,0.8,2.4,14.9,865,4.4,,,
C57BR/cdJ,f,0667F01,,,,,,,,,,,,,,,,,,,,,107,11.4,
C57BR/cdJ,f,0667F02,6.45,10.3,16.5,47.6,46,16,34.7,33.4,13.1,2.25,5.3,90.1,1.4,2.1,0.6,0.5,2.5,15.9,899,5.1,212,9.96,21.5
C57BR/cdJ,f,0667F03,5.29,10.2,16.1,46.1,45.3,15.8,34.8,33.4,13.4,2.28,5.9,88.9,1.2,2.8,0.8,0.5,2.7,15.4,791,5.2,212,10.8,25
C57BR/cdJ,f,0667F04,5.52,9.89,15.6,44.5,45,15.8,35.1,33.8,13.6,2.29,3.3,91.2,0.9,3.4,0.8,0.3,2.7,15.1,806,5.2,179,9.65,
C57BR/cdJ,f,0667F05,5.56,10.1,15.7,46.6,46.1,15.5,33.7,32.5,14.5,2.32,6.9,88.3,1.4,2.2,1,0.2,2.9,15.1,938,5.1,275,8.89,21.7
C57BR/cdJ,f,0667F06,5.54,9.59,15.7,45.1,47.1,16.4,34.8,33.6,13.5,2.24,4,91,1.2,2.6,0.9,0.3,3.9,15.1,804,5.2,255,9.22,22.8
C57BR/cdJ,f,0667F07,,,,,,,,,,,,,,,,,,,,,201,10.6,
C57BR/cdJ,f,0667F08,6.02,8.65,16.4,41.3,47.7,19,39.8,32.8,13.5,2.2,3.1,93.5,1.2,1.5,0.5,0.2,3.5,13.5,760,4.9,216,10.1,20.8
C57BR/cdJ,f,0667F09,,,,,,,,,,,,,,,,,,,,,211,9.73,22.3
C57BR/cdJ,f,0667F10,7.22,10,16.4,49.7,49.6,16.4,33,33.4,14.2,1.88,4.5,88.3,1.1,2.2,1.1,2.8,3.6,16.6,1050,7.1,253,10.6,23.5
C57BR/cdJ,f,0667F11,10.8,9.93,16.5,47.6,47.9,16.6,34.6,33.7,13.9,1.98,9.5,85.7,1.3,2,1.6,,3.3,16.1,1220,12.4,238,10.3,22.1
C57BR/cdJ,f,0667F12,9.03,9.93,17.8,47.3,47.6,17.9,37.6,31.1,13.1,1.78,6,89.6,1.4,2.2,0.9,5.4,1.7,14.7,1260,15.5,,,
C57BR/cdJ,f,0667F13,12.3,9.56,14.9,42.6,44.6,15.6,35.1,33.3,13.4,2.19,3.6,90,1.2,2.8,0.7,1.8,2.5,14.2,794,4.1,,,
C57BR/cdJ,f,0667F20,,,,,,,,,,,,,,,,,,,,,238,10.4,19.4
C57BR/cdJ,f,0667F21,,,,,,,,,,,,,,,,,,,,,141,9.79,22.7
C57BR/cdJ,m,0667M01,10.9,10.3,16.6,49.3,47.7,16,33.6,32.3,12.8,2.23,26.5,68,1.5,1.9,1.4,0.7,4.4,15.9,1110,4.9,269,9.75,20.6
C57BR/cdJ,m,0667M02,10.2,9.18,14.5,40.3,43.9,15.8,36.1,34.3,12.2,2.34,26.6,61.1,1.4,8.4,1.5,1,3,13.8,211,5.5,,,
C57BR/cdJ,m,0667M03,5.67,9.32,15,42.5,45.6,16,35.2,34.6,13.7,2.37,9.4,81.4,1.7,5.2,1.1,1.3,2.2,14.7,805,4.9,267,9.86,21.8
C57BR/cdJ,m,0667M04,6.98,10.1,16.4,48,47.3,16.2,34.2,32.3,12.3,2.07,11.5,83.8,0.8,2.3,1.2,0.4,3.8,15.5,1120,4.8,229,9.29,21
C57BR/cdJ,m,0667M05,6.94,10.2,16.1,46.6,45.8,15.9,34.7,33.1,11.8,2.15,5.5,89.6,0.8,2.7,1,0.3,2.3,15.4,1050,4.9,219,10.4,22.6
C57BR/cdJ,m,0667M06,6.62,10.2,16,46.2,45.2,15.6,34.5,33.5,12.1,2.21,4.9,89.4,1,2.8,1.2,0.6,2.9,15.5,1010,4.8,,,
C57BR/cdJ,m,0667M07,8.62,10.2,15.8,46.5,45.7,15.5,33.9,32.1,12,2.08,4.9,91.1,0.9,2.1,0.7,0.3,3.8,14.9,1270,4.7,191,9.59,
C57BR/cdJ,m,0667M08,11.5,10.7,17.4,52,48.7,16.3,33.4,32.4,13.5,1.93,5.3,89.1,1.1,1.3,0.9,2.4,5.3,16.9,1490,11.5,161,12.4,29.1
C57BR/cdJ,m,0667M10,11.6,10.6,17.4,51.8,48.8,16.4,33.6,33.1,13.9,1.9,4.5,88.3,1.5,2.4,0.6,2.7,4.5,17.1,1080,8.1,,10.8,
C57BR/cdJ,m,0667M11,8.92,9.86,15.7,47,47.6,15.9,33.4,34.6,14.4,2.02,4.4,91.6,0.9,2.3,0.9,5.5,4.1,16.3,910,5.7,233,10.9,22.9
C57BR/cdJ,m,0667M12,10.3,9.71,14.6,45.1,46.4,15,32.4,34.8,13.2,1.97,7.6,84.1,1.4,6,0.8,6.6,2.8,15.7,1020,6.1,250,11.2,27.8
C57BR/cdJ,m,0667M13,10.5,10.7,16.1,50,46.7,15,32.2,34.4,12.7,1.89,4.2,92.1,1.3,1.5,0.9,6.2,3.1,17.2,1140,5.7,204,11,23.8
C57BR/cdJ,m,0667M6,,,,,,,,,,,,,,,,,,,,,272,10.7,25.7
C57L/J,f,0668F01,9.77,9.64,15.4,46.5,48.2,15.9,33.1,31.7,16.2,2.45,3.1,90,0.7,5.4,0.5,0.3,9,14.7,666,5.9,192,10.1,20.9
C57L/J,f,0668F02,10.6,8.59,13.7,41.6,48.4,15.9,32.8,31.3,17.3,2.87,8.4,86.4,1.3,1.9,1.1,0.8,12.1,13,1080,6,198,10.6,22.6
C57L/J,f,0668F03,7.22,10.4,16.1,46.4,44.6,15.5,34.8,33.9,13.1,2.29,7.1,80.7,1.1,9.4,0.4,1.3,2.4,15.7,602,3.9,,,
C57L/J,f,0668F04,9.26,11.2,17.7,49.5,44.2,15.8,35.8,34.2,12.7,2.27,6.5,72.9,0.8,,0.4,3.1,1.7,16.9,517,8.7,,,
C57L/J,f,0668F05,11,10,15.6,44.9,44.8,15.6,34.9,33.5,14,2.27,5.8,89.1,1,2.8,0.6,0.8,2.2,15,676,3.7,177,,25.8
C57L/J,f,0668F06,12.9,9.47,15.2,44,46.5,16.1,34.6,32.8,14.7,2.19,,63.4,,0.1,0.2,0.7,2.8,14.4,662,3.9,222,11.6,22.1
C57L/J,f,0668F07,13.8,9.33,15.4,44.2,47.4,16.5,34.8,32.9,14.3,2.19,6.7,87.5,1.4,3,0.8,0.6,2.2,14.6,660,4,101,11.2,
C57L/J,f,0668F08,15.1,9.75,16.3,46.8,48,16.7,34.9,32.9,14.5,2.15,5.7,89.5,0.9,2,1.1,0.9,2.4,15.4,769,3.9,225,11,18.4
C57L/J,f,0668F09,12.2,10.1,16.4,46.6,46.3,16.3,35.3,33.7,14.4,2.17,4.8,91.3,0.8,1.6,0.6,0.9,2.4,15.7,961,3.9,226,11.1,19.2
C57L/J,f,0668F11,,,,,,,,,,,,,,,,,,,,,197,11.5,22.7
C57L/J,f,0668F12,,,,,,,,,,,,,,,,,,,,,180,9.51,22.4
C57L/J,f,0668F13,13.7,10,15.8,45.4,45.2,15.7,34.8,32.4,15.6,2.39,6.1,88.1,1,3.6,0.8,0.4,4.9,14.7,688,4,199,10.4,22.7
C57L/J,f,0668F14,13.4,10.7,17.2,48.9,45.8,16.1,35.2,32.6,14.4,2.11,6.2,89.7,0.8,1.7,1,0.6,3.6,15.9,364,4.6,205,8.88,22.5
C57L/J,f,0668F15,19,9.67,15.8,44.6,46.1,16.3,35.4,32.7,15.1,2.34,7,88.2,0.8,2.2,1.3,0.5,4.6,14.6,475,4,,,
C57L/J,m,0668M01,11.2,10.7,16.4,52,48.5,15.3,31.5,32.9,14.9,2.15,5.1,88.3,0.9,2.7,0.6,2.4,6,17.1,668,7,205,10.4,27.9
C57L/J,m,0668M02,11.9,10.8,16.1,52.2,48.6,14.9,30.7,32,15,2.2,4.6,90.6,1.1,2,0.7,1,7.9,16.7,1180,6.3,,11.3,
C57L/J,m,0668M03,8.61,11.4,17.8,57.1,49.8,15.6,31.2,32,14.5,2.1,4.8,89.8,0.9,2.4,0.5,1.5,6.2,18.3,801,7.4,231,10.7,25.6
C57L/J,m,0668M04,8.23,10.2,16,49.7,48.7,15.7,32.2,33.4,15.5,2.33,5,87.2,1.3,2.1,0.6,3.8,6.9,16.6,1040,6.8,287,12.4,28.8
C57L/J,m,0668M05,,,,,,,,,,,,,,,,,,,,,218,9.96,23.3
C57L/J,m,0668M06,7.92,10.1,15.7,52.2,51.6,15.5,30.2,31.5,17,2.9,8.5,82.7,2.2,4.6,0.6,1.4,14.2,16.4,1090,6.5,237,9.85,25.2
C57L/J,m,0668M07,13.3,9.17,13.9,43.8,47.7,15.2,31.7,32.8,15.2,2.38,4.3,88.1,1.5,3.4,0.7,1.9,7.2,14.4,1060,6.9,216,9.97,21.1
C57L/J,m,0668M08,9.43,10.3,16.1,52,50.3,15.6,31,32.2,15.2,2.17,4.8,90,1.3,1.7,0.6,1.6,6.6,16.7,1100,6.2,209,9.76,22.1
C57L/J,m,0668M09,11.1,10.6,16.2,52.6,49.8,15.3,30.8,32.2,15.8,2.21,3.8,91,1.1,1.9,0.8,1.5,7.9,17,901,6.7,222,10.1,20.6
C57L/J,m,0668M10,7.97,11,16.7,55.8,50.8,15.2,29.9,31.5,15.5,2.39,3.8,90.1,1,2.7,0.7,1.8,9.6,17.6,732,7.9,,,
C57L/J,m,0668M11,10,10.4,16.2,52.1,50.3,15.7,31.2,32.1,16.9,2.58,5.6,88.5,1,2.6,0.8,1.5,11.3,16.7,929,6.3,225,9.98,20.5
C57L/J,m,0668M12,,,,,,,,,,,,,,,,,,,,,128,9.85,30
C57L/J,m,0668M60,10.9,9.88,16.1,45.2,45.7,16.3,35.5,32.5,13.3,2.45,5.8,87.4,1.6,2.5,0.4,2.4,3,14.7,1320,13.7,,,
C57L/J,m,0668M61,13.8,10.3,17.3,45.8,44.5,16.8,37.8,33,13.4,2.09,4,91.5,1.2,1.5,0.4,1.3,2.4,15.1,784,3.9,,,
C57L/J,m,0668M62,12.5,10.2,15.9,45.8,44.7,15.6,34.8,33,13.1,2.09,4.9,90.2,1.2,2,0.4,1.4,2.1,15.1,857,3.9,,,
C57L/J,m,0668M63,12,10.9,16.3,48.6,44.6,15,33.7,32.9,13.4,2.06,4.3,90.7,1,2.2,0.4,1.4,2.1,16,657,3.9,,,
C57L/J,m,0668M64,11.2,9.96,16.8,45.5,45.7,16.9,36.9,32.2,13.2,2.17,5.5,89.8,0.8,1.7,0.4,1.9,2.6,14.7,1270,12.9,,,
C58/J,f,0669F01,6.95,7.37,12.3,35.2,47.7,16.7,35,33.6,14.9,2.6,11.4,84.6,0.6,1.4,1.5,0.5,5,11.8,848,5,229,9.51,20.6
C58/J,f,0669F02,6.72,8.68,14.7,41.3,47.6,17,35.6,33.6,14.2,2.44,12.1,75.9,1,,1.3,0.9,3.5,13.9,388,5.9,198,10.3,21.1
C58/J,f,0669F03,5.27,8.61,14.6,43.3,50.3,16.9,33.6,33.1,15.7,2.59,15.7,80.3,1.1,1.6,1,0.4,6.3,14.4,870,5.3,199,9.96,21.2
C58/J,f,0669F04,4.8,8.59,14.5,41.8,48.7,16.9,34.8,33.1,15.2,2.32,14.7,80.3,1.5,2.4,0.7,0.5,2.8,13.8,913,5.2,184,9.66,21.7
C58/J,f,0669F05,5.51,9.02,15.4,44.2,49,17.1,34.8,32.9,15,2.3,11.3,84.5,1.1,1.7,1.1,0.3,2.9,14.6,879,5.4,193,10.1,21.5
C58/J,f,0669F06,5.05,8.41,14.3,41.4,49.2,17,34.6,31.8,15.5,2.62,16.4,79.4,0.8,1.5,1.1,0.8,6.7,13.1,1010,5.4,171,8.76,23
C58/J,f,0669F07,5.56,8.67,15.5,45.5,52.5,17.9,34.1,31,17.3,2.44,11.9,83.6,1.5,1.6,1.1,0.3,5.6,14.1,887,5.4,98.9,9.7,20.8
C58/J,f,0669F08,4.99,8.75,15.1,43.2,49.4,17.2,34.9,31.8,15.3,2.47,11.3,84.5,0.9,2.2,0.9,0.2,4.9,13.7,927,5.2,172,9.26,21.2
C58/J,f,0669F09,6.97,8.59,14.2,41.8,48.6,16.5,33.9,31,15,2.52,11.6,85.3,0.8,0.9,1.2,0.3,6.4,12.9,1250,5,194,9.49,20.8
C58/J,f,0669F10,7.45,6.44,14.8,31.2,48.4,,,32.7,15.1,2.54,12.9,82.8,1,1.5,0.7,1.1,2.9,10.2,740,5.2,164,9.68,22.6
C58/J,f,0669F11,6.2,9.03,14.6,42,46.5,16.2,34.8,33.1,13.3,2.32,14.4,77.1,1,3.9,0.7,3,3.4,13.9,669,6.3,,,
C58/J,m,0669M01,,,,,,,,,,,,,,,,,,,,,189,11.7,27.1
C58/J,m,0669M02,5.29,9,14.7,42.2,46.9,16.3,34.7,33,13.2,2.38,16.6,79.5,1.2,1.4,1,0.4,4.5,13.9,933,5.6,135,10.7,24
C58/J,m,0669M03,3.98,8.45,14.4,40.7,48.1,17,35.3,33,13.5,2.34,19.9,76.1,1,1.7,0.9,0.4,4.2,13.4,1080,4.9,274,10,22
C58/J,m,0669M04,6.21,9.09,14.8,42.6,46.8,16.3,34.9,33.3,13.5,2.37,16.6,77.3,2,2.7,0.8,0.5,3.9,14.2,1150,5,237,10.4,23
C58/J,m,0669M05,3.49,8.77,14.5,42.2,48.1,16.6,34.4,32.1,13.7,2.35,13.9,65.5,1.5,,0.9,0.4,5.8,13.6,960,5.7,186,9.68,22.1
C58/J,m,0669M06,,,,,,,,,,,,,,,,,,,,,245,9.68,21
C58/J,m,0669M07,6.11,8.65,14,41,47.4,16.1,34.1,33.1,14.3,2.48,26.2,65.4,0.7,6.7,0.7,0.4,5.2,13.6,749,5.1,,,
C58/J,m,0669M08,3.28,8.67,14,41,47.3,16.2,34.2,33.1,14.2,2.5,10.7,82.6,1.2,4.2,0.8,0.5,5.8,13.6,1150,5.1,268,8.98,22.7
C58/J,m,0669M09,3.86,8.61,14.4,41,47.5,16.8,35.2,33.7,14.3,2.55,13.7,78.7,3.1,3.3,0.6,0.6,4.3,13.8,1050,5.3,243,13.9,
C58/J,m,0669M10,4.18,8.93,14.7,43,48.2,16.5,34.2,32.5,14.6,2.41,28.3,64.9,0.8,4.6,1.1,0.4,5.5,14,906,5.3,281,7.93,21.5
C58/J,m,0669M11,10.8,9.93,15.4,49.8,50.1,15.5,31,32.8,15.5,2.22,10.3,81.1,1.7,2.2,0.5,,8.3,16.3,822,6.1,,,
C58/J,m,0669M12,,,,,,,,,,,,,,,,,,,,,,10.1,23.7
C58/J,m,0669M13,,,,,,,,,,,,,,,,,,,,,,9.99,23.8
C58/J,m,0669M14,,,,,,,,,,,,,,,,,,,,,210,9.29,21.4
C58/J,m,0669M16,,,,,,,,,,,,,,,,,,,,,254,10.4,29.2
C58/J,m,0669M17,,,,,,,,,,,,,,,,,,,,,91.2,,
C58/J,m,0669M91,,,,,,,,,,,,,,,,,,,,,,10.5,
CAST/EiJ,f,0928F01,5.18,8.54,13.8,41.9,49.1,16.1,32.9,34.1,23.4,3.15,12.2,82,1.3,3.9,0.6,,4.7,14.3,1100,6.8,169,10.6,22.3
CAST/EiJ,f,0928F02,5.17,8.8,13.8,42.1,47.8,15.7,32.9,34.1,22.1,3,6.2,87.1,0.9,2,0.3,3.4,4.1,14.3,1250,6.3,189,10.4,21.3
CAST/EiJ,f,0928F20,8.67,8.93,14.5,40.1,44.9,16.2,36.1,33.4,21.2,3.2,5.8,90.2,1,2.1,0.3,0.6,2.7,13.4,1260,7,180,10.1,19.6
CAST/EiJ,f,0928F21,7.98,9.14,13.9,39.8,43.5,15.2,35.1,33.6,22.5,5.09,6.2,87.4,1.5,4,0.4,0.4,2.6,13.4,994,4.2,235,10.5,16.1
CAST/EiJ,f,0928F22,7.53,8.77,14,40.8,46.5,15.9,34.2,32.6,25.6,7.11,9.1,86.1,1.2,2.2,0.4,1,1.9,13.3,1000,4.5,143,11.9,21.9
CAST/EiJ,f,0928F23,6.75,7.98,13.1,40.8,51.1,16.5,32.2,30.2,27.9,8.37,6.8,86.1,1.1,3.8,0.3,1.9,1.7,12.3,925,4.9,223,11,16.4
CAST/EiJ,f,0928F24,6.34,9.45,14.4,41.1,43.5,15.2,35,34.2,23.1,4.84,7.2,87.8,1.2,2.9,0.4,0.5,1.8,14.1,1000,4.5,125,10.8,18.1
CAST/EiJ,f,0928F25,8.43,9.48,14.9,41.3,43.6,15.8,36.1,34.8,20.7,2.96,8.3,77.2,1.7,,0.3,0.6,1.8,14.4,942,4.2,,12.4,20.7
CAST/EiJ,f,0928F26,8.04,9.3,14.3,40.6,43.6,15.3,35.2,34.4,20.6,3.97,6.8,82.8,1.3,8.2,0.4,0.4,2.7,13.9,927,4.2,199,10.8,17
CAST/EiJ,f,0928F27,5.8,9.13,14.5,40.7,44.6,15.9,35.5,33.8,20.9,3,15,77.4,2.2,4.4,0.3,0.7,4.4,13.8,1290,6.6,121,11.6,24.8
CAST/EiJ,f,0928F28,5.73,9.19,14.5,41.7,45.4,15.7,34.7,33.7,21.6,2.84,8.1,85,2.1,4,0.3,0.5,4.6,14,1210,4.6,203,9.78,20
CAST/EiJ,f,0928F29,7.1,8.22,13.3,40.4,49.1,16.2,32.9,31.5,26.9,7.17,6.5,82.5,1.1,8.6,0.4,0.9,3.2,12.7,981,4.7,155,10.8,22.2
CAST/EiJ,f,0928F35,,,,,,,,,,,,,,,,,,,,,244,9.76,18.2
CAST/EiJ,m,0928M01,6.74,9.5,14.7,42.9,45.1,15.5,34.4,32.4,20,2.52,7.1,82.6,1.3,7.8,0.3,0.9,3.2,13.9,1190,6.4,,10.8,28
CAST/EiJ,m,0928M02,6.32,10.1,15.6,44.3,43.8,15.4,35.3,33.6,18.9,2.26,10.3,86,1,1.5,0.3,0.9,1.4,14.9,1110,4.5,263,9.21,24
CAST/EiJ,m,0928M03,8.59,9.74,15.1,41.8,42.9,15.5,36.1,34,18.5,2.46,8.8,86.7,1,1.9,0.3,1.4,1,14.2,1060,4.8,206,8.91,26.5
CAST/EiJ,m,0928M30,7.58,8.27,14,39.2,47.5,16.9,35.6,31.6,20.2,2.65,14.5,80.2,1.1,3.4,0.5,0.4,7,12.4,1920,7.8,,,
CAST/EiJ,m,0928M31,5.9,7.39,13.1,36.5,49.3,17.7,35.8,29.8,26.2,3.42,9.7,86.1,1.2,2.2,0.5,0.3,,10.9,1640,9.4,202,,19.1
CAST/EiJ,m,0928M32,7.87,7.77,13.3,35.8,46.1,17.1,37,32,19.9,2.87,9.9,77.7,0.8,10.9,0.3,0.4,6.6,11.5,1620,7.8,314,10.5,18.7
CAST/EiJ,m,0928M33,7.23,8.31,14.6,40.7,49,17.6,36,31.1,20.3,2.48,17.2,71,1.7,9.4,0.2,0.5,6.7,12.7,1470,8,314,10,17.5
CAST/EiJ,m,0928M34,5.5,8.95,14.2,40.7,45.4,15.8,34.9,31.7,21.2,2.87,8.4,74.2,0.9,15.7,0.2,0.6,8.2,12.9,1270,6.5,230,10.8,25
CAST/EiJ,m,0928M35,7.73,8.19,13.5,37.2,45.5,16.5,36.4,32.3,21,3.54,9.7,74.5,1.1,12.8,0.2,1.7,5.9,12,2090,8.3,352,10.6,18.9
CAST/EiJ,m,0928M36,6.48,7.69,13,35.6,46.3,16.9,36.6,31.6,21.7,2.77,11.8,78.2,1.1,8.3,0.3,0.3,5.9,11.2,1400,7.4,329,10.6,18.9
CAST/EiJ,m,0928M37,7.59,8.23,13.4,37.2,45.3,16.3,36,32,21.4,2.93,16.9,77.1,1.8,2.8,0.4,1.1,5.1,11.9,2180,7,357,10.4,23.1
CBA/J,f,0656F02,6.49,9.08,14,43.6,48,15.5,32.2,32.1,21.6,6.9,12.4,83.9,1,1.6,0.4,0.6,1.9,14,919,4.7,,,
CBA/J,f,0656F03,4.44,9.12,14.3,42.2,46.3,15.6,33.8,32.8,20.3,6.19,13.5,82.9,1,1.7,0.3,0.6,2.3,13.9,919,4.6,,,
CBA/J,f,0656F04,6,9.25,14.2,44.3,47.8,15.4,32.2,32,21.8,6.83,9.3,87.3,1.1,1.4,0.4,0.5,2.5,14.1,828,4.7,,,
CBA/J,f,0656F05,7.33,9.11,14,44.6,48.9,15.4,31.5,31.5,23,7.37,13.9,81.9,1.3,1.3,0.8,0.8,1.6,14.1,927,4.6,,,
CBA/J,f,0656F06,8.15,9.24,13.9,42.5,46,15.1,32.8,32.5,20.8,6.38,16.1,79,1.3,2.2,0.7,0.7,1.9,13.8,943,4.8,,,
CBA/J,f,0656F07,5.8,9.04,13.9,41,45.4,15.3,33.8,33.1,20.2,6,12.5,83.4,1.6,1.4,0.5,0.6,2.2,13.6,965,4.9,,,
CBA/J,f,0656F08,8.37,9.35,14.6,42.6,45.6,15.6,34.2,33.6,17.4,4.89,11.1,84.4,0.8,2,0.8,0.9,1.9,14.3,748,5.7,,,
CBA/J,f,0656F09,5.95,9.38,14.6,41,43.7,15.5,35.6,34.3,13.2,2.87,12.2,84.6,1,1.3,0.6,0.4,1.2,14.1,915,4.8,,,
CBA/J,f,0656F10,5.78,9.52,14.5,42.1,44.2,15.3,34.6,34.2,14.7,3.54,11.3,85.6,1.3,1.1,0.3,0.4,1.8,14.4,1030,4.7,,,
CBA/J,f,0656F40,,,,,,,,,,,,,,,,,,,,,197,11.1,24.4
CBA/J,f,0656F43,,,,,,,,,,,,,,,,,,,,,96.4,13.2,
CBA/J,f,0656F45,,,,,,,,,,,,,,,,,,,,,81.7,13.4,24
CBA/J,f,0656F48,,,,,,,,,,,,,,,,,,,,,231,11.3,23
CBA/J,f,0656F50,,,,,,,,,,,,,,,,,,,,,,10.8,29.1
CBA/J,f,0656F51,,,,,,,,,,,,,,,,,,,,,192,9.75,21.7
CBA/J,f,0656F52,,,,,,,,,,,,,,,,,,,,,232,10.2,19.2
CBA/J,f,0656F53,,,,,,,,,,,,,,,,,,,,,210,10.6,
CBA/J,f,0656F54,,,,,,,,,,,,,,,,,,,,,225,9.91,21.9
CBA/J,f,0656F55,,,,,,,,,,,,,,,,,,,,,128,11.4,
CBA/J,f,0656F56,,,,,,,,,,,,,,,,,,,,,189,,
